date,HA,cases,province
2021-04-14,North_Bay_Parry_Sound_District_Health_Unit,5,Ontario
2021-04-15,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-04-16,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-04-17,North_Bay_Parry_Sound_District_Health_Unit,-1,Ontario
2021-04-18,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-04-19,North_Bay_Parry_Sound_District_Health_Unit,4,Ontario
2021-04-20,North_Bay_Parry_Sound_District_Health_Unit,0,Ontario
2021-04-21,North_Bay_Parry_Sound_District_Health_Unit,0,Ontario
2021-04-22,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-04-23,North_Bay_Parry_Sound_District_Health_Unit,0,Ontario
2021-04-24,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-04-25,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-04-26,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-04-27,North_Bay_Parry_Sound_District_Health_Unit,4,Ontario
2021-04-28,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-04-29,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-04-30,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-01,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-05-02,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-05-03,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-05-04,North_Bay_Parry_Sound_District_Health_Unit,6,Ontario
2021-05-05,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-05-06,North_Bay_Parry_Sound_District_Health_Unit,8,Ontario
2021-05-07,North_Bay_Parry_Sound_District_Health_Unit,5,Ontario
2021-05-08,North_Bay_Parry_Sound_District_Health_Unit,4,Ontario
2021-05-09,North_Bay_Parry_Sound_District_Health_Unit,5,Ontario
2021-05-10,North_Bay_Parry_Sound_District_Health_Unit,0,Ontario
2021-05-11,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-12,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-13,North_Bay_Parry_Sound_District_Health_Unit,6,Ontario
2021-05-14,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-15,North_Bay_Parry_Sound_District_Health_Unit,4,Ontario
2021-05-16,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-17,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-05-18,North_Bay_Parry_Sound_District_Health_Unit,8,Ontario
2021-05-19,North_Bay_Parry_Sound_District_Health_Unit,9,Ontario
2021-05-20,North_Bay_Parry_Sound_District_Health_Unit,0,Ontario
2021-05-21,North_Bay_Parry_Sound_District_Health_Unit,6,Ontario
2021-05-22,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-23,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-05-24,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-05-25,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-05-26,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-05-27,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-05-28,North_Bay_Parry_Sound_District_Health_Unit,3,Ontario
2021-05-29,North_Bay_Parry_Sound_District_Health_Unit,2,Ontario
2021-05-30,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2021-05-31,North_Bay_Parry_Sound_District_Health_Unit,1,Ontario
2020-03-24,Northwestern_Health_Unit,,Ontario
2020-03-25,Northwestern_Health_Unit,0,Ontario
2020-03-26,Northwestern_Health_Unit,0,Ontario
2020-03-27,Northwestern_Health_Unit,1,Ontario
2020-03-28,Northwestern_Health_Unit,,Ontario
2020-03-29,Northwestern_Health_Unit,,Ontario
2020-03-30,Northwestern_Health_Unit,1,Ontario
2020-03-31,Northwestern_Health_Unit,0,Ontario
2020-04-01,Northwestern_Health_Unit,0,Ontario
2020-04-02,Northwestern_Health_Unit,1,Ontario
2020-04-03,Northwestern_Health_Unit,0,Ontario
2020-04-04,Northwestern_Health_Unit,0,Ontario
2020-04-05,Northwestern_Health_Unit,0,Ontario
2020-04-06,Northwestern_Health_Unit,0,Ontario
2020-04-07,Northwestern_Health_Unit,2,Ontario
2020-04-08,Northwestern_Health_Unit,0,Ontario
2020-04-09,Northwestern_Health_Unit,0,Ontario
2020-04-10,Northwestern_Health_Unit,3,Ontario
2020-04-11,Northwestern_Health_Unit,0,Ontario
2020-04-12,Northwestern_Health_Unit,0,Ontario
2020-04-13,Northwestern_Health_Unit,0,Ontario
2020-04-14,Northwestern_Health_Unit,1,Ontario
2020-04-15,Northwestern_Health_Unit,0,Ontario
2020-04-16,Northwestern_Health_Unit,0,Ontario
2020-04-17,Northwestern_Health_Unit,0,Ontario
2020-04-18,Northwestern_Health_Unit,2,Ontario
2020-04-19,Northwestern_Health_Unit,0,Ontario
2020-04-20,Northwestern_Health_Unit,0,Ontario
2020-04-21,Northwestern_Health_Unit,1,Ontario
2020-04-22,Northwestern_Health_Unit,0,Ontario
2020-04-23,Northwestern_Health_Unit,2,Ontario
2020-04-24,Northwestern_Health_Unit,0,Ontario
2020-04-25,Northwestern_Health_Unit,0,Ontario
2020-04-26,Northwestern_Health_Unit,0,Ontario
2020-04-27,Northwestern_Health_Unit,1,Ontario
2020-04-28,Northwestern_Health_Unit,-1,Ontario
2020-04-29,Northwestern_Health_Unit,0,Ontario
2020-04-30,Northwestern_Health_Unit,0,Ontario
2020-05-01,Northwestern_Health_Unit,0,Ontario
2020-05-02,Northwestern_Health_Unit,0,Ontario
2020-05-03,Northwestern_Health_Unit,0,Ontario
2020-05-04,Northwestern_Health_Unit,0,Ontario
2020-05-05,Northwestern_Health_Unit,0,Ontario
2020-05-06,Northwestern_Health_Unit,0,Ontario
2020-05-07,Northwestern_Health_Unit,0,Ontario
2020-05-08,Northwestern_Health_Unit,0,Ontario
2020-05-09,Northwestern_Health_Unit,0,Ontario
2020-05-10,Northwestern_Health_Unit,0,Ontario
2020-05-11,Northwestern_Health_Unit,0,Ontario
2020-05-12,Northwestern_Health_Unit,0,Ontario
2020-05-13,Northwestern_Health_Unit,0,Ontario
2020-05-14,Northwestern_Health_Unit,2,Ontario
2020-05-15,Northwestern_Health_Unit,1,Ontario
2020-05-16,Northwestern_Health_Unit,0,Ontario
2020-05-17,Northwestern_Health_Unit,1,Ontario
2020-05-18,Northwestern_Health_Unit,0,Ontario
2020-05-19,Northwestern_Health_Unit,0,Ontario
2020-05-20,Northwestern_Health_Unit,0,Ontario
2020-05-21,Northwestern_Health_Unit,3,Ontario
2020-05-22,Northwestern_Health_Unit,0,Ontario
2020-05-23,Northwestern_Health_Unit,0,Ontario
2020-05-24,Northwestern_Health_Unit,0,Ontario
2020-05-25,Northwestern_Health_Unit,0,Ontario
2020-05-26,Northwestern_Health_Unit,0,Ontario
2020-05-27,Northwestern_Health_Unit,0,Ontario
2020-05-28,Northwestern_Health_Unit,0,Ontario
2020-05-29,Northwestern_Health_Unit,0,Ontario
2020-05-30,Northwestern_Health_Unit,0,Ontario
2020-05-31,Northwestern_Health_Unit,0,Ontario
2020-06-01,Northwestern_Health_Unit,0,Ontario
2020-06-02,Northwestern_Health_Unit,0,Ontario
2020-06-03,Northwestern_Health_Unit,0,Ontario
2020-06-04,Northwestern_Health_Unit,0,Ontario
2020-06-05,Northwestern_Health_Unit,0,Ontario
2020-06-06,Northwestern_Health_Unit,0,Ontario
2020-06-07,Northwestern_Health_Unit,1,Ontario
2020-06-08,Northwestern_Health_Unit,2,Ontario
2020-06-09,Northwestern_Health_Unit,0,Ontario
2020-06-10,Northwestern_Health_Unit,2,Ontario
2020-06-11,Northwestern_Health_Unit,0,Ontario
2020-06-12,Northwestern_Health_Unit,0,Ontario
2020-06-13,Northwestern_Health_Unit,0,Ontario
2020-06-14,Northwestern_Health_Unit,0,Ontario
2020-06-15,Northwestern_Health_Unit,0,Ontario
2020-06-16,Northwestern_Health_Unit,0,Ontario
2020-06-17,Northwestern_Health_Unit,1,Ontario
2020-06-18,Northwestern_Health_Unit,0,Ontario
2020-06-19,Northwestern_Health_Unit,0,Ontario
2020-06-20,Northwestern_Health_Unit,2,Ontario
2020-06-21,Northwestern_Health_Unit,0,Ontario
2020-06-22,Northwestern_Health_Unit,0,Ontario
2020-06-23,Northwestern_Health_Unit,6,Ontario
2020-06-24,Northwestern_Health_Unit,0,Ontario
2020-06-25,Northwestern_Health_Unit,0,Ontario
2020-06-26,Northwestern_Health_Unit,0,Ontario
2020-06-27,Northwestern_Health_Unit,0,Ontario
2020-06-28,Northwestern_Health_Unit,0,Ontario
2020-06-29,Northwestern_Health_Unit,0,Ontario
2020-06-30,Northwestern_Health_Unit,0,Ontario
2020-07-01,Northwestern_Health_Unit,0,Ontario
2020-07-02,Northwestern_Health_Unit,0,Ontario
2020-07-03,Northwestern_Health_Unit,2,Ontario
2020-07-04,Northwestern_Health_Unit,1,Ontario
2020-07-05,Northwestern_Health_Unit,0,Ontario
2020-07-06,Northwestern_Health_Unit,0,Ontario
2020-07-07,Northwestern_Health_Unit,0,Ontario
2020-07-08,Northwestern_Health_Unit,2,Ontario
2020-07-09,Northwestern_Health_Unit,1,Ontario
2020-07-10,Northwestern_Health_Unit,0,Ontario
2020-07-11,Northwestern_Health_Unit,0,Ontario
2020-07-12,Northwestern_Health_Unit,0,Ontario
2020-07-13,Northwestern_Health_Unit,0,Ontario
2020-07-14,Northwestern_Health_Unit,0,Ontario
2020-07-15,Northwestern_Health_Unit,0,Ontario
2020-07-16,Northwestern_Health_Unit,0,Ontario
2020-07-17,Northwestern_Health_Unit,0,Ontario
2020-07-18,Northwestern_Health_Unit,0,Ontario
2020-07-19,Northwestern_Health_Unit,0,Ontario
2020-07-20,Northwestern_Health_Unit,1,Ontario
2020-07-21,Northwestern_Health_Unit,-1,Ontario
2020-07-22,Northwestern_Health_Unit,0,Ontario
2020-07-23,Northwestern_Health_Unit,0,Ontario
2020-07-24,Northwestern_Health_Unit,0,Ontario
2020-07-25,Northwestern_Health_Unit,1,Ontario
2020-07-26,Northwestern_Health_Unit,0,Ontario
2020-07-27,Northwestern_Health_Unit,1,Ontario
2020-07-28,Northwestern_Health_Unit,0,Ontario
2020-07-29,Northwestern_Health_Unit,0,Ontario
2020-07-30,Northwestern_Health_Unit,0,Ontario
2020-07-31,Northwestern_Health_Unit,0,Ontario
2020-08-01,Northwestern_Health_Unit,0,Ontario
2020-08-02,Northwestern_Health_Unit,0,Ontario
2020-08-03,Northwestern_Health_Unit,0,Ontario
2020-08-04,Northwestern_Health_Unit,0,Ontario
2020-08-05,Northwestern_Health_Unit,0,Ontario
2020-08-06,Northwestern_Health_Unit,0,Ontario
2020-08-07,Northwestern_Health_Unit,0,Ontario
2020-08-08,Northwestern_Health_Unit,0,Ontario
2020-08-09,Northwestern_Health_Unit,0,Ontario
2020-08-10,Northwestern_Health_Unit,0,Ontario
2020-08-11,Northwestern_Health_Unit,0,Ontario
2020-08-12,Northwestern_Health_Unit,0,Ontario
2020-08-13,Northwestern_Health_Unit,0,Ontario
2020-08-14,Northwestern_Health_Unit,-1,Ontario
2020-08-15,Northwestern_Health_Unit,0,Ontario
2020-08-16,Northwestern_Health_Unit,0,Ontario
2020-08-17,Northwestern_Health_Unit,0,Ontario
2020-08-18,Northwestern_Health_Unit,0,Ontario
2020-08-19,Northwestern_Health_Unit,0,Ontario
2020-08-20,Northwestern_Health_Unit,0,Ontario
2020-08-21,Northwestern_Health_Unit,0,Ontario
2020-08-22,Northwestern_Health_Unit,0,Ontario
2020-08-23,Northwestern_Health_Unit,0,Ontario
2020-08-24,Northwestern_Health_Unit,0,Ontario
2020-08-25,Northwestern_Health_Unit,1,Ontario
2020-08-26,Northwestern_Health_Unit,0,Ontario
2020-08-27,Northwestern_Health_Unit,2,Ontario
2020-08-28,Northwestern_Health_Unit,0,Ontario
2020-08-29,Northwestern_Health_Unit,0,Ontario
2020-08-30,Northwestern_Health_Unit,0,Ontario
2020-08-31,Northwestern_Health_Unit,0,Ontario
2020-09-01,Northwestern_Health_Unit,0,Ontario
2020-09-02,Northwestern_Health_Unit,0,Ontario
2020-09-03,Northwestern_Health_Unit,0,Ontario
2020-09-04,Northwestern_Health_Unit,0,Ontario
2020-09-05,Northwestern_Health_Unit,0,Ontario
2020-09-06,Northwestern_Health_Unit,0,Ontario
2020-09-07,Northwestern_Health_Unit,0,Ontario
2020-09-08,Northwestern_Health_Unit,0,Ontario
2020-09-09,Northwestern_Health_Unit,0,Ontario
2020-09-10,Northwestern_Health_Unit,0,Ontario
2020-09-11,Northwestern_Health_Unit,0,Ontario
2020-09-12,Northwestern_Health_Unit,0,Ontario
2020-09-13,Northwestern_Health_Unit,0,Ontario
2020-09-14,Northwestern_Health_Unit,0,Ontario
2020-09-15,Northwestern_Health_Unit,0,Ontario
2020-09-16,Northwestern_Health_Unit,0,Ontario
2020-09-17,Northwestern_Health_Unit,0,Ontario
2020-09-18,Northwestern_Health_Unit,0,Ontario
2020-09-19,Northwestern_Health_Unit,1,Ontario
2020-09-20,Northwestern_Health_Unit,1,Ontario
2020-09-21,Northwestern_Health_Unit,0,Ontario
2020-09-22,Northwestern_Health_Unit,1,Ontario
2020-09-23,Northwestern_Health_Unit,0,Ontario
2020-09-24,Northwestern_Health_Unit,0,Ontario
2020-09-25,Northwestern_Health_Unit,0,Ontario
2020-09-26,Northwestern_Health_Unit,2,Ontario
2020-09-27,Northwestern_Health_Unit,0,Ontario
2020-09-28,Northwestern_Health_Unit,0,Ontario
2020-09-29,Northwestern_Health_Unit,0,Ontario
2020-09-30,Northwestern_Health_Unit,0,Ontario
2020-10-01,Northwestern_Health_Unit,2,Ontario
2020-10-02,Northwestern_Health_Unit,3,Ontario
2020-10-03,Northwestern_Health_Unit,9,Ontario
2020-10-04,Northwestern_Health_Unit,1,Ontario
2020-10-05,Northwestern_Health_Unit,0,Ontario
2020-10-06,Northwestern_Health_Unit,-1,Ontario
2020-10-07,Northwestern_Health_Unit,1,Ontario
2020-10-08,Northwestern_Health_Unit,0,Ontario
2020-10-09,Northwestern_Health_Unit,1,Ontario
2020-10-10,Northwestern_Health_Unit,0,Ontario
2020-10-11,Northwestern_Health_Unit,0,Ontario
2020-10-12,Northwestern_Health_Unit,0,Ontario
2020-10-13,Northwestern_Health_Unit,1,Ontario
2020-10-14,Northwestern_Health_Unit,0,Ontario
2020-10-15,Northwestern_Health_Unit,0,Ontario
2020-10-16,Northwestern_Health_Unit,1,Ontario
2020-10-17,Northwestern_Health_Unit,0,Ontario
2020-10-18,Northwestern_Health_Unit,0,Ontario
2020-10-19,Northwestern_Health_Unit,0,Ontario
2020-10-20,Northwestern_Health_Unit,0,Ontario
2020-10-21,Northwestern_Health_Unit,0,Ontario
2020-10-22,Northwestern_Health_Unit,0,Ontario
2020-10-23,Northwestern_Health_Unit,1,Ontario
2020-10-24,Northwestern_Health_Unit,0,Ontario
2020-10-25,Northwestern_Health_Unit,1,Ontario
2020-10-26,Northwestern_Health_Unit,0,Ontario
2020-10-27,Northwestern_Health_Unit,0,Ontario
2020-10-28,Northwestern_Health_Unit,2,Ontario
2020-10-29,Northwestern_Health_Unit,0,Ontario
2020-10-30,Northwestern_Health_Unit,0,Ontario
2020-10-31,Northwestern_Health_Unit,0,Ontario
2020-11-01,Northwestern_Health_Unit,0,Ontario
2020-11-02,Northwestern_Health_Unit,0,Ontario
2020-11-03,Northwestern_Health_Unit,0,Ontario
2020-11-04,Northwestern_Health_Unit,1,Ontario
2020-11-05,Northwestern_Health_Unit,2,Ontario
2020-11-06,Northwestern_Health_Unit,1,Ontario
2020-11-07,Northwestern_Health_Unit,1,Ontario
2020-11-08,Northwestern_Health_Unit,0,Ontario
2020-11-09,Northwestern_Health_Unit,0,Ontario
2020-11-10,Northwestern_Health_Unit,2,Ontario
2020-11-11,Northwestern_Health_Unit,0,Ontario
2020-11-12,Northwestern_Health_Unit,3,Ontario
2020-11-13,Northwestern_Health_Unit,2,Ontario
2020-11-14,Northwestern_Health_Unit,0,Ontario
2020-11-15,Northwestern_Health_Unit,1,Ontario
2020-11-16,Northwestern_Health_Unit,0,Ontario
2020-11-17,Northwestern_Health_Unit,0,Ontario
2020-11-18,Northwestern_Health_Unit,3,Ontario
2020-11-19,Northwestern_Health_Unit,1,Ontario
2020-11-20,Northwestern_Health_Unit,2,Ontario
2020-11-21,Northwestern_Health_Unit,2,Ontario
2020-11-22,Northwestern_Health_Unit,5,Ontario
2020-11-23,Northwestern_Health_Unit,4,Ontario
2020-11-24,Northwestern_Health_Unit,3,Ontario
2020-11-25,Northwestern_Health_Unit,2,Ontario
2020-11-26,Northwestern_Health_Unit,0,Ontario
2020-11-27,Northwestern_Health_Unit,3,Ontario
2020-11-28,Northwestern_Health_Unit,4,Ontario
2020-11-29,Northwestern_Health_Unit,2,Ontario
2020-11-30,Northwestern_Health_Unit,3,Ontario
2020-12-01,Northwestern_Health_Unit,1,Ontario
2020-12-02,Northwestern_Health_Unit,-1,Ontario
2020-12-03,Northwestern_Health_Unit,1,Ontario
2020-12-04,Northwestern_Health_Unit,2,Ontario
2020-12-05,Northwestern_Health_Unit,2,Ontario
2020-12-06,Northwestern_Health_Unit,1,Ontario
2020-12-07,Northwestern_Health_Unit,3,Ontario
2020-12-08,Northwestern_Health_Unit,1,Ontario
2020-12-09,Northwestern_Health_Unit,2,Ontario
2020-12-10,Northwestern_Health_Unit,1,Ontario
2020-12-11,Northwestern_Health_Unit,1,Ontario
2020-12-12,Northwestern_Health_Unit,0,Ontario
2020-12-13,Northwestern_Health_Unit,0,Ontario
2020-12-14,Northwestern_Health_Unit,0,Ontario
2020-12-15,Northwestern_Health_Unit,1,Ontario
2020-12-16,Northwestern_Health_Unit,1,Ontario
2020-12-17,Northwestern_Health_Unit,0,Ontario
2020-12-18,Northwestern_Health_Unit,1,Ontario
2020-12-19,Northwestern_Health_Unit,0,Ontario
2020-12-20,Northwestern_Health_Unit,2,Ontario
2020-12-21,Northwestern_Health_Unit,1,Ontario
2020-12-22,Northwestern_Health_Unit,3,Ontario
2020-12-23,Northwestern_Health_Unit,2,Ontario
2020-12-24,Northwestern_Health_Unit,1,Ontario
2020-12-25,Northwestern_Health_Unit,2,Ontario
2020-12-26,Northwestern_Health_Unit,5,Ontario
2020-12-27,Northwestern_Health_Unit,5,Ontario
2020-12-28,Northwestern_Health_Unit,3,Ontario
2020-12-29,Northwestern_Health_Unit,1,Ontario
2020-12-30,Northwestern_Health_Unit,1,Ontario
2020-12-31,Northwestern_Health_Unit,0,Ontario
2021-01-01,Northwestern_Health_Unit,4,Ontario
2021-01-02,Northwestern_Health_Unit,5,Ontario
2021-01-03,Northwestern_Health_Unit,5,Ontario
2021-01-04,Northwestern_Health_Unit,0,Ontario
2021-01-05,Northwestern_Health_Unit,2,Ontario
2021-01-06,Northwestern_Health_Unit,2,Ontario
2021-01-07,Northwestern_Health_Unit,15,Ontario
2021-01-08,Northwestern_Health_Unit,7,Ontario
2021-01-09,Northwestern_Health_Unit,1,Ontario
2021-01-10,Northwestern_Health_Unit,17,Ontario
2021-01-11,Northwestern_Health_Unit,2,Ontario
2021-01-12,Northwestern_Health_Unit,1,Ontario
2021-01-13,Northwestern_Health_Unit,0,Ontario
2021-01-14,Northwestern_Health_Unit,2,Ontario
2021-01-15,Northwestern_Health_Unit,2,Ontario
2021-01-16,Northwestern_Health_Unit,4,Ontario
2021-01-17,Northwestern_Health_Unit,0,Ontario
2021-01-18,Northwestern_Health_Unit,3,Ontario
2021-01-19,Northwestern_Health_Unit,1,Ontario
2021-01-20,Northwestern_Health_Unit,0,Ontario
2021-01-21,Northwestern_Health_Unit,0,Ontario
2021-01-22,Northwestern_Health_Unit,1,Ontario
2021-01-23,Northwestern_Health_Unit,5,Ontario
2021-01-24,Northwestern_Health_Unit,6,Ontario
2021-01-25,Northwestern_Health_Unit,0,Ontario
2021-01-26,Northwestern_Health_Unit,1,Ontario
2021-01-27,Northwestern_Health_Unit,0,Ontario
2021-01-28,Northwestern_Health_Unit,3,Ontario
2021-01-29,Northwestern_Health_Unit,7,Ontario
2021-01-30,Northwestern_Health_Unit,3,Ontario
2021-01-31,Northwestern_Health_Unit,1,Ontario
2021-02-01,Northwestern_Health_Unit,0,Ontario
2021-02-02,Northwestern_Health_Unit,0,Ontario
2021-02-03,Northwestern_Health_Unit,0,Ontario
2021-02-04,Northwestern_Health_Unit,3,Ontario
2021-02-05,Northwestern_Health_Unit,1,Ontario
2021-02-06,Northwestern_Health_Unit,1,Ontario
2021-02-07,Northwestern_Health_Unit,9,Ontario
2021-02-08,Northwestern_Health_Unit,1,Ontario
2021-02-09,Northwestern_Health_Unit,0,Ontario
2021-02-10,Northwestern_Health_Unit,0,Ontario
2021-02-11,Northwestern_Health_Unit,4,Ontario
2021-02-12,Northwestern_Health_Unit,0,Ontario
2021-02-13,Northwestern_Health_Unit,11,Ontario
2021-02-14,Northwestern_Health_Unit,41,Ontario
2021-02-15,Northwestern_Health_Unit,0,Ontario
2021-02-16,Northwestern_Health_Unit,15,Ontario
2021-02-17,Northwestern_Health_Unit,-1,Ontario
2021-02-18,Northwestern_Health_Unit,25,Ontario
2021-02-19,Northwestern_Health_Unit,4,Ontario
2021-02-20,Northwestern_Health_Unit,20,Ontario
2021-02-21,Northwestern_Health_Unit,9,Ontario
2021-02-22,Northwestern_Health_Unit,26,Ontario
2021-02-23,Northwestern_Health_Unit,0,Ontario
2021-02-24,Northwestern_Health_Unit,0,Ontario
2021-02-25,Northwestern_Health_Unit,9,Ontario
2021-02-26,Northwestern_Health_Unit,2,Ontario
2021-02-27,Northwestern_Health_Unit,2,Ontario
2021-02-28,Northwestern_Health_Unit,14,Ontario
2021-03-01,Northwestern_Health_Unit,12,Ontario
2021-03-02,Northwestern_Health_Unit,5,Ontario
2021-03-03,Northwestern_Health_Unit,1,Ontario
2021-03-04,Northwestern_Health_Unit,9,Ontario
2021-03-05,Northwestern_Health_Unit,8,Ontario
2021-03-06,Northwestern_Health_Unit,4,Ontario
2021-03-07,Northwestern_Health_Unit,5,Ontario
2021-03-08,Northwestern_Health_Unit,11,Ontario
2021-03-09,Northwestern_Health_Unit,9,Ontario
2021-03-10,Northwestern_Health_Unit,8,Ontario
2021-03-11,Northwestern_Health_Unit,4,Ontario
2021-03-12,Northwestern_Health_Unit,13,Ontario
2021-03-13,Northwestern_Health_Unit,13,Ontario
2021-03-14,Northwestern_Health_Unit,6,Ontario
2021-03-15,Northwestern_Health_Unit,9,Ontario
2021-03-16,Northwestern_Health_Unit,3,Ontario
2021-03-17,Northwestern_Health_Unit,4,Ontario
2021-03-18,Northwestern_Health_Unit,11,Ontario
2021-03-19,Northwestern_Health_Unit,15,Ontario
2021-03-20,Northwestern_Health_Unit,11,Ontario
2021-03-21,Northwestern_Health_Unit,7,Ontario
2021-03-22,Northwestern_Health_Unit,13,Ontario
2021-03-23,Northwestern_Health_Unit,1,Ontario
2021-03-24,Northwestern_Health_Unit,2,Ontario
2021-03-25,Northwestern_Health_Unit,5,Ontario
2021-03-26,Northwestern_Health_Unit,5,Ontario
2021-03-27,Northwestern_Health_Unit,11,Ontario
2021-03-28,Northwestern_Health_Unit,7,Ontario
2021-03-29,Northwestern_Health_Unit,2,Ontario
2021-03-30,Northwestern_Health_Unit,1,Ontario
2021-03-31,Northwestern_Health_Unit,5,Ontario
2021-04-01,Northwestern_Health_Unit,5,Ontario
2021-04-02,Northwestern_Health_Unit,4,Ontario
2021-04-03,Northwestern_Health_Unit,10,Ontario
2021-04-04,Northwestern_Health_Unit,5,Ontario
2021-04-05,Northwestern_Health_Unit,2,Ontario
2021-04-06,Northwestern_Health_Unit,6,Ontario
2021-04-07,Northwestern_Health_Unit,6,Ontario
2021-04-08,Northwestern_Health_Unit,3,Ontario
2021-04-09,Northwestern_Health_Unit,9,Ontario
2021-04-10,Northwestern_Health_Unit,12,Ontario
2021-04-11,Northwestern_Health_Unit,13,Ontario
2021-04-12,Northwestern_Health_Unit,1,Ontario
2021-04-13,Northwestern_Health_Unit,13,Ontario
2021-04-14,Northwestern_Health_Unit,6,Ontario
2021-04-15,Northwestern_Health_Unit,5,Ontario
2021-04-16,Northwestern_Health_Unit,7,Ontario
2021-04-17,Northwestern_Health_Unit,10,Ontario
2021-04-18,Northwestern_Health_Unit,10,Ontario
2021-04-19,Northwestern_Health_Unit,3,Ontario
2021-04-20,Northwestern_Health_Unit,5,Ontario
2021-04-21,Northwestern_Health_Unit,9,Ontario
2021-04-22,Northwestern_Health_Unit,14,Ontario
2021-04-23,Northwestern_Health_Unit,13,Ontario
2021-04-24,Northwestern_Health_Unit,9,Ontario
2021-04-25,Northwestern_Health_Unit,11,Ontario
2021-04-26,Northwestern_Health_Unit,7,Ontario
2021-04-27,Northwestern_Health_Unit,6,Ontario
2021-04-28,Northwestern_Health_Unit,5,Ontario
2021-04-29,Northwestern_Health_Unit,19,Ontario
2021-04-30,Northwestern_Health_Unit,12,Ontario
2021-05-01,Northwestern_Health_Unit,7,Ontario
2021-05-02,Northwestern_Health_Unit,12,Ontario
2021-05-03,Northwestern_Health_Unit,10,Ontario
2021-05-04,Northwestern_Health_Unit,7,Ontario
2021-05-05,Northwestern_Health_Unit,2,Ontario
2021-05-06,Northwestern_Health_Unit,15,Ontario
2021-05-07,Northwestern_Health_Unit,7,Ontario
2021-05-08,Northwestern_Health_Unit,18,Ontario
2021-05-09,Northwestern_Health_Unit,5,Ontario
2021-05-10,Northwestern_Health_Unit,0,Ontario
2021-05-11,Northwestern_Health_Unit,3,Ontario
2021-05-12,Northwestern_Health_Unit,9,Ontario
2021-05-13,Northwestern_Health_Unit,6,Ontario
2021-05-14,Northwestern_Health_Unit,4,Ontario
2021-05-15,Northwestern_Health_Unit,7,Ontario
2021-05-16,Northwestern_Health_Unit,1,Ontario
2021-05-17,Northwestern_Health_Unit,1,Ontario
2021-05-18,Northwestern_Health_Unit,1,Ontario
2021-05-19,Northwestern_Health_Unit,5,Ontario
2021-05-20,Northwestern_Health_Unit,4,Ontario
2021-05-21,Northwestern_Health_Unit,6,Ontario
2021-05-22,Northwestern_Health_Unit,1,Ontario
2021-05-23,Northwestern_Health_Unit,0,Ontario
2021-05-24,Northwestern_Health_Unit,3,Ontario
2021-05-25,Northwestern_Health_Unit,1,Ontario
2021-05-26,Northwestern_Health_Unit,2,Ontario
2021-05-27,Northwestern_Health_Unit,6,Ontario
2021-05-28,Northwestern_Health_Unit,0,Ontario
2021-05-29,Northwestern_Health_Unit,1,Ontario
2021-05-30,Northwestern_Health_Unit,0,Ontario
2021-05-31,Northwestern_Health_Unit,1,Ontario
2020-03-24,Ottawa_Public_Health,,Ontario
2020-03-25,Ottawa_Public_Health,3,Ontario
2020-03-26,Ottawa_Public_Health,0,Ontario
2020-03-27,Ottawa_Public_Health,5,Ontario
2020-03-28,Ottawa_Public_Health,,Ontario
2020-03-29,Ottawa_Public_Health,,Ontario
2020-03-30,Ottawa_Public_Health,52,Ontario
2020-03-31,Ottawa_Public_Health,9,Ontario
2020-04-01,Ottawa_Public_Health,37,Ontario
2020-04-02,Ottawa_Public_Health,118,Ontario
2020-04-03,Ottawa_Public_Health,33,Ontario
2020-04-04,Ottawa_Public_Health,28,Ontario
2020-04-05,Ottawa_Public_Health,24,Ontario
2020-04-06,Ottawa_Public_Health,29,Ontario
2020-04-07,Ottawa_Public_Health,23,Ontario
2020-04-08,Ottawa_Public_Health,23,Ontario
2020-04-09,Ottawa_Public_Health,28,Ontario
2020-04-10,Ottawa_Public_Health,36,Ontario
2020-04-11,Ottawa_Public_Health,30,Ontario
